o_name,o_addr,o_lat,o_lon,d_name,d_addr,d_lat,d_lon,visited
종로4가 사거리,종로구,37.57106781,126.9981918,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,11
혜화동 로터리,종로구,37.58562851,127.000679,원남동사거리,종로구,37.57606125,126.9976807,28
혜화동 로터리,종로구,37.58562851,127.000679,올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439,65
혜화동 로터리,종로구,37.58562851,127.000679,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,35
혜화동 로터리,종로구,37.58562851,127.000679,을지로4가역 1번출구,중구,37.5667305,126.9966049,12
혜화동 로터리,종로구,37.58562851,127.000679,탑골공원 앞,종로구,37.57039642,126.9881897,17
혜화동 로터리,종로구,37.58562851,127.000679,성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,36
혜화동 로터리,종로구,37.58562851,127.000679,세운스퀘어 앞,종로구,37.57095718,126.9971237,12
혜화동 로터리,종로구,37.58562851,127.000679,광화문역 5번출구,종로구,37.56989288,126.9775696,22
혜화동 로터리,종로구,37.58562851,127.000679,종로플레이스,종로구,37.57320023,126.997963,11
혜화동 로터리,종로구,37.58562851,127.000679,창경궁 입구,종로구,37.57897949,126.9964752,16
혜화동 로터리,종로구,37.58562851,127.000679,성대입구 사거리,종로구,37.58250046,126.9985352,30
혜화동 로터리,종로구,37.58562851,127.000679,대학로 마로니에공원,종로구,37.57978439,127.002533,35
혜화동 로터리,종로구,37.58562851,127.000679,국립어린이과학관,종로구,37.58194733,126.9973679,12
혜화동 로터리,종로구,37.58562851,127.000679,이화공영주차장,종로구,37.57660675,127.0055695,15
혜화동 로터리,종로구,37.58562851,127.000679,서울사대부속초교 앞,종로구,37.57650757,127.0024567,27
혜화동 로터리,종로구,37.58562851,127.000679,서울보증보험본사 앞,종로구,37.57330704,127.0007095,31
혜화동 로터리,종로구,37.58562851,127.000679,혜화역 1번출구,종로구,37.58385468,127.0018539,14
혜화동 로터리,종로구,37.58562851,127.000679,웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,23
혜화동 로터리,종로구,37.58562851,127.000679,현대그룹(본사),종로구,37.57583618,127.0006943,11
혜화동 로터리,종로구,37.58562851,127.000679,KT혜화지사 앞,종로구,37.57714462,127.0020599,13
혜화동 로터리,종로구,37.58562851,127.000679,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,19
혜화동 로터리,종로구,37.58562851,127.000679,성균관대 정문,종로구,37.58479691,126.9971314,19
혜화동 로터리,종로구,37.58562851,127.000679,동성중학교 앞,종로구,37.58573532,127.0016098,14
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,종로플레이스,종로구,37.57320023,126.997963,41
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,서울사대부속초교 앞,종로구,37.57650757,127.0024567,41
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,22
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,KT혜화지사 앞,종로구,37.57714462,127.0020599,80
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,세운스퀘어 앞,종로구,37.57095718,126.9971237,13
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,창신3동주민센터,종로구,37.57772446,127.0152512,18
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,현대그룹(본사),종로구,37.57583618,127.0006943,36
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,혜화역 1번출구,종로구,37.58385468,127.0018539,17
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,종로오가 지하쇼핑센터 14번출구,종로구,37.57114029,127.0006714,12
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,서울보증보험본사 앞,종로구,37.57330704,127.0007095,34
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,성균관대 정문,종로구,37.58479691,126.9971314,69
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,혜화동 로터리,종로구,37.58562851,127.000679,24
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,20
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,33
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439,26
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,성대입구 사거리,종로구,37.58250046,126.9985352,16
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,원남동사거리,종로구,37.57606125,126.9976807,28
혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,대학로 마로니에공원,종로구,37.57978439,127.002533,18
대학로 마로니에공원,종로구,37.57978439,127.002533,CJ제일제당 앞,중구,37.56386566,127.0027466,22
대학로 마로니에공원,종로구,37.57978439,127.002533,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,73
대학로 마로니에공원,종로구,37.57978439,127.002533,서울보증보험본사 앞,종로구,37.57330704,127.0007095,74
대학로 마로니에공원,종로구,37.57978439,127.002533,KT혜화지사 앞,종로구,37.57714462,127.0020599,53
대학로 마로니에공원,종로구,37.57978439,127.002533,종로플레이스,종로구,37.57320023,126.997963,19
대학로 마로니에공원,종로구,37.57978439,127.002533,현대그룹(본사),종로구,37.57583618,127.0006943,26
대학로 마로니에공원,종로구,37.57978439,127.002533,종로오가 지하쇼핑센터 14번출구,종로구,37.57114029,127.0006714,34
대학로 마로니에공원,종로구,37.57978439,127.002533,종로5가역 4번출구,종로구,37.57117462,127.0022278,23
대학로 마로니에공원,종로구,37.57978439,127.002533,서울사대부속초교 앞,종로구,37.57650757,127.0024567,158
대학로 마로니에공원,종로구,37.57978439,127.002533,종묘,종로구,37.5707016,126.994812,23
대학로 마로니에공원,종로구,37.57978439,127.002533,원남동사거리,종로구,37.57606125,126.9976807,15
대학로 마로니에공원,종로구,37.57978439,127.002533,혜화동 로터리,종로구,37.58562851,127.000679,30
대학로 마로니에공원,종로구,37.57978439,127.002533,동대문역 8번 출구,종로구,37.57014084,127.0093765,12
대학로 마로니에공원,종로구,37.57978439,127.002533,성균관대 정문,종로구,37.58479691,126.9971314,33
대학로 마로니에공원,종로구,37.57978439,127.002533,올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439,27
대학로 마로니에공원,종로구,37.57978439,127.002533,광희문,중구,37.56443024,127.0099564,16
대학로 마로니에공원,종로구,37.57978439,127.002533,동대문역6번출구,종로구,37.57146072,127.010788,42
대학로 마로니에공원,종로구,37.57978439,127.002533,성대입구 사거리,종로구,37.58250046,126.9985352,18
대학로 마로니에공원,종로구,37.57978439,127.002533,이화공영주차장,종로구,37.57660675,127.0055695,47
대학로 마로니에공원,종로구,37.57978439,127.002533,훈련원공원주차장 앞,중구,37.56699371,127.0034638,20
대학로 마로니에공원,종로구,37.57978439,127.002533,종로꽃시장 입구 옆,종로구,37.57131958,127.0072098,18
대학로 마로니에공원,종로구,37.57978439,127.002533,혜화역 1번출구,종로구,37.58385468,127.0018539,38
대학로 마로니에공원,종로구,37.57978439,127.002533,종로3가역 8번출구,종로구,37.5724678,126.99189,20
대학로 마로니에공원,종로구,37.57978439,127.002533,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,22
대학로 마로니에공원,종로구,37.57978439,127.002533,동대문 종합시장 버스정류장,종로구,37.57123947,127.0044098,16
대학로 마로니에공원,종로구,37.57978439,127.002533,청계8가 사거리,종로구,37.57222366,127.0227051,14
대학로 마로니에공원,종로구,37.57978439,127.002533,예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,14
대학로 마로니에공원,종로구,37.57978439,127.002533,종로4가 사거리,종로구,37.57106781,126.9981918,15
대학로 마로니에공원,종로구,37.57978439,127.002533,을지로3가역 3번출구,중구,37.56655884,126.9924393,12
대학로 마로니에공원,종로구,37.57978439,127.002533,동성중학교 앞,종로구,37.58573532,127.0016098,11
대학로 마로니에공원,종로구,37.57978439,127.002533,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,14
대학로 마로니에공원,종로구,37.57978439,127.002533,KEB하나은행 장충동지점,중구,37.56217194,127.0062637,11
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,종로5가역 4번출구,종로구,37.57117462,127.0022278,35
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,종로오가 지하쇼핑센터 14번출구,종로구,37.57114029,127.0006714,28
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,을지로4가역 1번출구,중구,37.5667305,126.9966049,19
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,종로꽃시장 입구 옆,종로구,37.57131958,127.0072098,37
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,동대문역사문화공원역 1번출구 뒤편,중구,37.56629944,127.0084915,11
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,삼익한의원,종로구,37.570961,127.0060577,11
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,혜화역 1번출구,종로구,37.58385468,127.0018539,16
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,11
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,대학로 마로니에공원,종로구,37.57978439,127.002533,13
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,맥스타일 앞,중구,37.56918335,127.0098801,16
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,동대문역 8번 출구,종로구,37.57014084,127.0093765,12
예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,동대문 종합시장 버스정류장,종로구,37.57123947,127.0044098,11
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,혜화역 1번출구,종로구,37.58385468,127.0018539,93
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,성대입구 사거리,종로구,37.58250046,126.9985352,46
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,자교교회 앞,종로구,37.58114624,126.9712372,24
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,서울사대부속초교 앞,종로구,37.57650757,127.0024567,22
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,신설동역 11번출구 뒤,종로구,37.57559204,127.02285,12
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,대학로 마로니에공원,종로구,37.57978439,127.002533,57
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,종로꽃시장 입구 옆,종로구,37.57131958,127.0072098,12
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,동대문역 8번 출구,종로구,37.57014084,127.0093765,19
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,15
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,서울보증보험본사 앞,종로구,37.57330704,127.0007095,27
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,성균관대 정문,종로구,37.58479691,126.9971314,28
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,동대문디자인플라자,중구,37.5683136,127.0094605,11
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,13
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,훈련원공원주차장 앞,중구,37.56699371,127.0034638,11
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,35
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,낙원상가 옆,종로구,37.57335663,126.9874649,17
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,창신3동주민센터,종로구,37.57772446,127.0152512,16
성균관대 E하우스 앞,종로구,37.57403564,127.0067215,동대문역6번출구,종로구,37.57146072,127.010788,18
서울보증보험본사 앞,종로구,37.57330704,127.0007095,혜화동 로터리,종로구,37.58562851,127.000679,18
서울보증보험본사 앞,종로구,37.57330704,127.0007095,삼익한의원,종로구,37.570961,127.0060577,55
서울보증보험본사 앞,종로구,37.57330704,127.0007095,혜화역 1번출구,종로구,37.58385468,127.0018539,32
서울보증보험본사 앞,종로구,37.57330704,127.0007095,원남동사거리,종로구,37.57606125,126.9976807,11
서울보증보험본사 앞,종로구,37.57330704,127.0007095,삼일교(시그니쳐 타워),중구,37.56787109,126.9889832,22
서울보증보험본사 앞,종로구,37.57330704,127.0007095,맥스타일 앞,중구,37.56918335,127.0098801,25
서울보증보험본사 앞,종로구,37.57330704,127.0007095,동대문역 8번 출구,종로구,37.57014084,127.0093765,35
서울보증보험본사 앞,종로구,37.57330704,127.0007095,대학로 마로니에공원,종로구,37.57978439,127.002533,67
서울보증보험본사 앞,종로구,37.57330704,127.0007095,웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,11
서울보증보험본사 앞,종로구,37.57330704,127.0007095,을지로4가역 1번출구,중구,37.5667305,126.9966049,26
서울보증보험본사 앞,종로구,37.57330704,127.0007095,퇴계로4가 교차로(중구청),중구,37.5625267,126.9983139,14
서울보증보험본사 앞,종로구,37.57330704,127.0007095,종로플레이스,종로구,37.57320023,126.997963,39
서울보증보험본사 앞,종로구,37.57330704,127.0007095,을지로4가역 9번출구,중구,37.56605148,126.9979858,18
서울보증보험본사 앞,종로구,37.57330704,127.0007095,청계천 영도교,중구,37.5710144,127.0197449,15
서울보증보험본사 앞,종로구,37.57330704,127.0007095,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,34
서울보증보험본사 앞,종로구,37.57330704,127.0007095,KT혜화지사 앞,종로구,37.57714462,127.0020599,42
서울보증보험본사 앞,종로구,37.57330704,127.0007095,현대그룹(본사),종로구,37.57583618,127.0006943,25
서울보증보험본사 앞,종로구,37.57330704,127.0007095,종로꽃시장 입구 옆,종로구,37.57131958,127.0072098,25
서울보증보험본사 앞,종로구,37.57330704,127.0007095,종로3가역 8번출구,종로구,37.5724678,126.99189,21
서울보증보험본사 앞,종로구,37.57330704,127.0007095,종로2가 사거리,종로구,37.56999207,126.9883423,13
서울보증보험본사 앞,종로구,37.57330704,127.0007095,동대문역사문화공원역 1번출구 뒤편,중구,37.56629944,127.0084915,13
서울보증보험본사 앞,종로구,37.57330704,127.0007095,종로5가역 4번출구,종로구,37.57117462,127.0022278,13
서울보증보험본사 앞,종로구,37.57330704,127.0007095,동대문 종합시장 버스정류장,종로구,37.57123947,127.0044098,12
서울보증보험본사 앞,종로구,37.57330704,127.0007095,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,11
서울보증보험본사 앞,종로구,37.57330704,127.0007095,종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,14
서울보증보험본사 앞,종로구,37.57330704,127.0007095,창신3동주민센터,종로구,37.57772446,127.0152512,15
서울보증보험본사 앞,종로구,37.57330704,127.0007095,서울사대부속초교 앞,종로구,37.57650757,127.0024567,11
서울보증보험본사 앞,종로구,37.57330704,127.0007095,창경궁 입구,종로구,37.57897949,126.9964752,11
서울보증보험본사 앞,종로구,37.57330704,127.0007095,을지로입구역 4번출구 앞,중구,37.56622314,126.9835892,12
맥스타일 앞,중구,37.56918335,127.0098801,동묘앞역 6번출구,종로구,37.5715332,127.0156174,92
맥스타일 앞,중구,37.56918335,127.0098801,동대문디자인플라자,중구,37.5683136,127.0094605,21
맥스타일 앞,중구,37.56918335,127.0098801,동대문역사문화공원역 1번출구 뒤편,중구,37.56629944,127.0084915,11
맥스타일 앞,중구,37.56918335,127.0098801,청계천 영도교,중구,37.5710144,127.0197449,49
맥스타일 앞,중구,37.56918335,127.0098801,숭인2동 주민센터 입구 (이강3대냉면),종로구,37.57447052,127.0198288,24
맥스타일 앞,중구,37.56918335,127.0098801,창신3동주민센터,종로구,37.57772446,127.0152512,20
맥스타일 앞,중구,37.56918335,127.0098801,신당역 10번 출구,중구,37.56703186,127.0157929,23
맥스타일 앞,중구,37.56918335,127.0098801,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,29
맥스타일 앞,중구,37.56918335,127.0098801,KEB하나은행 장충동지점,중구,37.56217194,127.0062637,16
맥스타일 앞,중구,37.56918335,127.0098801,청계8가 사거리,종로구,37.57222366,127.0227051,17
맥스타일 앞,중구,37.56918335,127.0098801,청구역 2번출구 앞,중구,37.5604744,127.0140762,22
맥스타일 앞,중구,37.56918335,127.0098801,동대입구역 6번출구 뒤,중구,37.55887222,127.0055389,14
맥스타일 앞,중구,37.56918335,127.0098801,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,13
맥스타일 앞,중구,37.56918335,127.0098801,DDP 패션몰,중구,37.56764984,127.0118103,24
동대문역사문화공원역 9번출구 앞,중구,37.56533051,127.007843,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,22
동대문역사문화공원역 9번출구 앞,중구,37.56533051,127.007843,청구역 2번출구 앞,중구,37.5604744,127.0140762,21
동대문역사문화공원역 9번출구 앞,중구,37.56533051,127.007843,CJ제일제당 앞,중구,37.56386566,127.0027466,19
동대문역사문화공원역 9번출구 앞,중구,37.56533051,127.007843,충무로역 1번출구,중구,37.56138992,126.9953537,19
동대문역사문화공원역 9번출구 앞,중구,37.56533051,127.007843,동대문역 8번 출구,종로구,37.57014084,127.0093765,12
동대문역사문화공원역 9번출구 앞,중구,37.56533051,127.007843,동대문역사문화공원역 1번출구 뒤편,중구,37.56629944,127.0084915,15
동대문역사문화공원역 9번출구 앞,중구,37.56533051,127.007843,삼일교(시그니쳐 타워),중구,37.56787109,126.9889832,11
동대문역사문화공원역 9번출구 앞,중구,37.56533051,127.007843,KEB하나은행 장충동지점,중구,37.56217194,127.0062637,12
독립문역 사거리,종로구,37.57202911,126.9607849,정동사거리,중구,37.56805038,126.9692307,25
독립문역 사거리,종로구,37.57202911,126.9607849,서울지방경찰청,종로구,37.57436371,126.9723663,25
독립문역 사거리,종로구,37.57202911,126.9607849,광화문 S타워 앞,종로구,37.56996918,126.973938,34
독립문역 사거리,종로구,37.57202911,126.9607849,광화문 시민열린마당,종로구,37.57549286,126.9785004,17
독립문역 사거리,종로구,37.57202911,126.9607849,서울도시건축전시관,중구,37.5670166,126.9768372,24
독립문역 사거리,종로구,37.57202911,126.9607849,롯데호텔,중구,37.56584167,126.9798126,16
독립문역 사거리,종로구,37.57202911,126.9607849,경희궁 자이 3단지,종로구,37.56748962,126.9659195,114
독립문역 사거리,종로구,37.57202911,126.9607849,시청역(2호선) 9번출구 뒤,중구,37.56322861,126.9748383,31
독립문역 사거리,종로구,37.57202911,126.9607849,광교사거리 남측,중구,37.56863403,126.9823151,12
독립문역 사거리,종로구,37.57202911,126.9607849,사직동주민센터,종로구,37.57633209,126.9685898,19
독립문역 사거리,종로구,37.57202911,126.9607849,서울역5번출구,중구,37.55677032,126.9731979,20
독립문역 사거리,종로구,37.57202911,126.9607849,자교교회 앞,종로구,37.58114624,126.9712372,13
독립문역 사거리,종로구,37.57202911,126.9607849,광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,26
독립문역 사거리,종로구,37.57202911,126.9607849,파크팰리스,종로구,37.57455063,126.9705505,14
독립문역 사거리,종로구,37.57202911,126.9607849,독립문역 3-1번출구,종로구,37.57384872,126.9586945,29
독립문역 사거리,종로구,37.57202911,126.9607849,KG타워 앞,중구,37.56339645,126.9689407,18
독립문역 사거리,종로구,37.57202911,126.9607849,광화문역 1번출구 앞,종로구,37.57176971,126.9746628,35
독립문역 사거리,종로구,37.57202911,126.9607849,염천교사거리,중구,37.55989075,126.9714966,15
독립문역 사거리,종로구,37.57202911,126.9607849,경희궁 자이 2단지,종로구,37.56885529,126.9645615,19
독립문역 사거리,종로구,37.57202911,126.9607849,을지로4가역 1번출구,중구,37.5667305,126.9966049,18
사직동주민센터,종로구,37.57633209,126.9685898,효자동 삼거리,종로구,37.58360291,126.9725494,19
사직동주민센터,종로구,37.57633209,126.9685898,서울도시건축전시관,중구,37.5670166,126.9768372,14
사직동주민센터,종로구,37.57633209,126.9685898,청운초교 앞 삼거리,종로구,37.58507919,126.9706192,12
사직동주민센터,종로구,37.57633209,126.9685898,광화문 시민열린마당,종로구,37.57549286,126.9785004,12
사직동주민센터,종로구,37.57633209,126.9685898,광화문 S타워 앞,종로구,37.56996918,126.973938,11
사직동주민센터,종로구,37.57633209,126.9685898,서울역사박물관 앞,종로구,37.56999969,126.9710999,18
사직동주민센터,종로구,37.57633209,126.9685898,경복궁역 7번출구 앞,종로구,37.57579422,126.9714508,21
사직동주민센터,종로구,37.57633209,126.9685898,서울지방경찰청,종로구,37.57436371,126.9723663,13
사직동주민센터,종로구,37.57633209,126.9685898,자교교회 앞,종로구,37.58114624,126.9712372,21
사직동주민센터,종로구,37.57633209,126.9685898,독립문역 3-1번출구,종로구,37.57384872,126.9586945,16
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,자교교회 앞,종로구,37.58114624,126.9712372,21
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,안국역 5번출구 앞,종로구,37.57624054,126.9861603,12
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,파크팰리스,종로구,37.57455063,126.9705505,18
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,경복궁역 7번출구 앞,종로구,37.57579422,126.9714508,20
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,종로구청 옆,종로구,37.57245255,126.9786682,18
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,광화문역 5번출구,종로구,37.56989288,126.9775696,17
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,서울지방경찰청,종로구,37.57436371,126.9723663,13
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,광화문 S타워 앞,종로구,37.56996918,126.973938,16
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,종각역 5번출구,종로구,37.56983566,126.9826584,11
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,광화문역 1번출구 앞,종로구,37.57176971,126.9746628,15
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,경복궁역 4번출구 뒤,종로구,37.57594681,126.9740601,49
청운초교 앞 삼거리,종로구,37.58507919,126.9706192,사직동주민센터,종로구,37.57633209,126.9685898,13
중앙고입구 삼거리,종로구,37.58341599,126.9852371,대신파이낸스센터,중구,37.56520844,126.9874268,22
중앙고입구 삼거리,종로구,37.58341599,126.9852371,을지로2가 사거리 북측,중구,37.56638336,126.9872055,11
중앙고입구 삼거리,종로구,37.58341599,126.9852371,종로타워빌딩,종로구,37.57051086,126.9833679,16
중앙고입구 삼거리,종로구,37.58341599,126.9852371,광화문역 1번출구 앞,종로구,37.57176971,126.9746628,18
중앙고입구 삼거리,종로구,37.58341599,126.9852371,안국역 5번출구 앞,종로구,37.57624054,126.9861603,27
중앙고입구 삼거리,종로구,37.58341599,126.9852371,청계2가 사거리 옆,종로구,37.56834412,126.9878922,15
중앙고입구 삼거리,종로구,37.58341599,126.9852371,재동초교 앞 삼거리,종로구,37.57938766,126.9849472,49
중앙고입구 삼거리,종로구,37.58341599,126.9852371,낙원상가 옆,종로구,37.57335663,126.9874649,31
중앙고입구 삼거리,종로구,37.58341599,126.9852371,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,18
중앙고입구 삼거리,종로구,37.58341599,126.9852371,안국동사거리(신),종로구,37.57580566,126.9833908,21
재동초교 앞 삼거리,종로구,37.57938766,126.9849472,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,22
재동초교 앞 삼거리,종로구,37.57938766,126.9849472,낙원상가 옆,종로구,37.57335663,126.9874649,72
재동초교 앞 삼거리,종로구,37.57938766,126.9849472,종로타워빌딩,종로구,37.57051086,126.9833679,12
재동초교 앞 삼거리,종로구,37.57938766,126.9849472,중앙고입구 삼거리,종로구,37.58341599,126.9852371,17
재동초교 앞 삼거리,종로구,37.57938766,126.9849472,안국동사거리(신),종로구,37.57580566,126.9833908,33
재동초교 앞 삼거리,종로구,37.57938766,126.9849472,안국역 5번출구 앞,종로구,37.57624054,126.9861603,17
재동초교 앞 삼거리,종로구,37.57938766,126.9849472,경복궁역 4번출구 뒤,종로구,37.57594681,126.9740601,33
재동초교 앞 삼거리,종로구,37.57938766,126.9849472,종로3가역 8번출구,종로구,37.5724678,126.99189,14
재동초교 앞 삼거리,종로구,37.57938766,126.9849472,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,11
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,롯데시티호텔,중구,37.56689835,126.9877396,14
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,낙원상가 옆,종로구,37.57335663,126.9874649,36
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,현대그룹(본사),종로구,37.57583618,127.0006943,14
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,종각역 1번출구 앞,종로구,37.57039642,126.9817886,19
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,정동길입구,중구,37.56505203,126.9734039,11
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,원남동사거리,종로구,37.57606125,126.9976807,19
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,창경궁 입구,종로구,37.57897949,126.9964752,15
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,28
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,종로3가역 8번출구,종로구,37.5724678,126.99189,110
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,26
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,국립어린이과학관,종로구,37.58194733,126.9973679,26
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,삼일교(시그니쳐 타워),중구,37.56787109,126.9889832,19
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,49
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,을지로4가역 1번출구,중구,37.5667305,126.9966049,25
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,청계2가 사거리 옆,종로구,37.56834412,126.9878922,12
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,안국동사거리(신),종로구,37.57580566,126.9833908,13
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,성균관대 정문,종로구,37.58479691,126.9971314,19
포르투갈 대사관 앞,종로구,37.57915497,126.9889603,성대입구 사거리,종로구,37.58250046,126.9985352,12
서울사대부속초교 앞,종로구,37.57650757,127.0024567,성대입구 사거리,종로구,37.58250046,126.9985352,23
서울사대부속초교 앞,종로구,37.57650757,127.0024567,원남동사거리,종로구,37.57606125,126.9976807,26
서울사대부속초교 앞,종로구,37.57650757,127.0024567,자교교회 앞,종로구,37.58114624,126.9712372,28
서울사대부속초교 앞,종로구,37.57650757,127.0024567,종로3가역 8번출구,종로구,37.5724678,126.99189,23
서울사대부속초교 앞,종로구,37.57650757,127.0024567,세운스퀘어 앞,종로구,37.57095718,126.9971237,41
서울사대부속초교 앞,종로구,37.57650757,127.0024567,대학로 마로니에공원,종로구,37.57978439,127.002533,110
서울사대부속초교 앞,종로구,37.57650757,127.0024567,혜화역 1번출구,종로구,37.58385468,127.0018539,58
서울사대부속초교 앞,종로구,37.57650757,127.0024567,종로5가역 4번출구,종로구,37.57117462,127.0022278,37
서울사대부속초교 앞,종로구,37.57650757,127.0024567,KT혜화지사 앞,종로구,37.57714462,127.0020599,12
서울사대부속초교 앞,종로구,37.57650757,127.0024567,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,19
서울사대부속초교 앞,종로구,37.57650757,127.0024567,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,18
서울사대부속초교 앞,종로구,37.57650757,127.0024567,삼익한의원,종로구,37.570961,127.0060577,17
서울사대부속초교 앞,종로구,37.57650757,127.0024567,혜화동 로터리,종로구,37.58562851,127.000679,29
